ID_ALUNO;NOME;SEXO;RG;DATA_NASC;EMAIL;TELEFONE;ENDERECO
154403;Lunna Novais;F;526.034.719-61;1957-07-12;lunna.novais@trabalhopuc.br;+55 51 7574 6108;Colônia Gomes Novo Glória 12730430 Sales / RS
284122;Ana Abreu;F;046.857.329-10;1965-06-02;ana.abreu@trabalhopuc.br;(084) 1077-0109;Favela de da Rocha, 57 Conjunto Serra Verde 21412049 Garcia / AP
277602;Felipe da Luz;M;290.163.485-06;1955-08-19;felipe.daluz@trabalhopuc.br;61 1260-7223;Viela Esther Sá, 62 Nova Granada 92654-216 da Costa da Praia / PA
294533;Noah Pinto;M;521.749.308-97;1982-04-16;noah.pinto@trabalhopuc.br;+55 (071) 6829-2182;Via Arthur Macedo Vila Independencia 1ª Seção 11402429 Pires / PA
450008;Melissa Peixoto;F;146.235.980-98;1970-11-07;melissa.peixoto@trabalhopuc.br;(021) 5900 9727;Feira Clara Araújo, 818 Brasil Industrial 13437698 Vieira da Serra / TO
668257;Yan Novaes;M;214.985.063-05;1965-12-01;yan.novaes@trabalhopuc.br;+55 21 1404-1897;Trecho de Cunha, 11 Vila Antena Montanhês 50641-379 Abreu da Prata / SC
839313;Lavínia Siqueira;F;372.859.146-73;1972-01-07;lavínia.siqueira@trabalhopuc.br;+55 61 7739 2880;Rua Brito, 64 Beija Flor 26811-640 Souza de da Rocha / SC
606951;Milena Costela;F;267.389.450-00;1967-09-20;milena.costela@trabalhopuc.br;+55 (061) 0673 0607;Distrito de Pinto Pilar 41685-675 Nunes de Cirino / BA
690027;Ana Pinto;F;359.180.264-60;1959-02-06;ana.pinto@trabalhopuc.br;+55 41 6492 5049;Trecho de Alves, 45 Europa 71658120 Rodrigues do Amparo / PI
405277;Emanuelly Castro;F;096.837.514-66;1976-04-01;emanuelly.castro@trabalhopuc.br;(084) 2182 4462;Parque de da Costa, 416 Conjunto Lagoa 28295810 Cassiano / BA
825759;Maria Helena Lopes;F;475.326.189-19;1972-02-04;maria helena.lopes@trabalhopuc.br;71 2952-8343;Rodovia Cauã Correia, 445 Santa Monica 66641-331 Carvalho / AP
966500;Davi Luiz da Mota;M;214.395.670-34;1966-02-21;davi luiz.damota@trabalhopuc.br;41 7346-2124;Loteamento Davi Miguel Machado, 9 Vila Formosa 87997039 da Mota / PB
775838;Leandro Silveira;M;087.935.146-20;1955-12-25;leandro.silveira@trabalhopuc.br;+55 41 3142-3005;Feira Otto Gonçalves, 556 Suzana 67543680 Rocha de Lima / DF
20418;Isadora Nunes;F;204.538.961-89;1978-04-25;isadora.nunes@trabalhopuc.br;0800-934-4919;Avenida Andrade, 7 Vila De Sá 48965517 Azevedo / RR
476494;José Pedro Abreu;M;216.784.095-02;1990-10-17;josé pedro.abreu@trabalhopuc.br;+55 81 5666-6720;Colônia Abreu, 29 Conjunto Minas Caixa 74874-081 Ramos / PB
35305;Raul Nogueira;M;206.879.145-58;1995-03-29;raul.nogueira@trabalhopuc.br;+55 71 2245-2958;Ladeira Mariane Fernandes, 652 Santo André 88758-650 Montenegro / AM
952337;Maria Sophia da Cruz;F;167.829.405-58;1952-12-12;maria sophia.dacruz@trabalhopuc.br;+55 61 5889-8441;Trevo Júlia da Luz, 514 Vila Pilar 79423-394 Gomes / SE
300100;Maria Luiza Moraes;F;946.832.150-98;1962-10-19;maria luiza.moraes@trabalhopuc.br;84 3361 3948;Residencial Davi Luiz Correia, 48 Olhos D'água 09167-984 Cardoso de Garcia / SE
650877;Aylla Cavalcante;F;628.713.490-96;1958-11-02;aylla.cavalcante@trabalhopuc.br;(081) 6493 9499;Passarela Sales, 4 Minaslandia 93266-005 Barros de Duarte / MS
568535;Vinícius Rocha;M;174.628.539-73;1966-10-31;vinícius.rocha@trabalhopuc.br;+55 61 6622-2941;Viela de Fonseca, 6 Jardim Do Vale 38357-761 Alves Grande / SP
142410;Paulo Siqueira;M;736.801.459-93;1991-01-14;paulo.siqueira@trabalhopuc.br;(051) 9485-1169;Vale Gomes Graça 45102927 Cassiano dos Dourados / AM
69533;Ayla Garcia;F;856.197.042-11;1966-10-25;ayla.garcia@trabalhopuc.br;+55 (061) 9298-6896;Alameda de Novais, 257 Itapoa 64524-194 da Conceição de Brito / CE
470609;Isadora Nunes;F;850.329.647-00;1970-01-22;isadora.nunes@trabalhopuc.br;+55 51 8283 5218;Trevo Sampaio, 78 Cidade Jardim Taquaril 61305164 Araújo da Mata / TO
414787;Danilo Rodrigues;M;510.893.647-84;1987-05-25;danilo.rodrigues@trabalhopuc.br;+55 81 3440-9975;Feira Barros, 3 Tres Marias 59685693 Lima de Minas / MT
275118;Ana Vitória Rocha;F;308.245.679-00;1983-11-19;ana vitória.rocha@trabalhopuc.br;0500 116 4516;Passarela Peixoto, 33 Oeste 07989220 Campos do Campo / RJ
60387;Vitor Hugo da Luz;M;943.786.501-93;1969-08-01;vitor hugo.daluz@trabalhopuc.br;+55 81 8820 2652;Trevo de Almeida, 62 Vila Jardim São José 09692-713 Rodrigues / AP
961199;Alice Alves;F;327.984.610-22;1965-07-12;alice.alves@trabalhopuc.br;71 7782-3508;Distrito de da Paz, 77 Betânia 01127004 Costa Alegre / PI
259163;Hadassa Lopes;F;104.952.736-43;1989-04-19;hadassa.lopes@trabalhopuc.br;84 7352 4546;Loteamento da Conceição, 333 Leonina 89880297 Cavalcante de Oliveira / DF
689369;Carlos Eduardo Almeida;M;049.162.358-51;1972-10-16;carlos eduardo.almeida@trabalhopuc.br;21 8215 2179;Área de Andrade, 84 Cônego Pinheiro 1ª Seção 60738-169 Cardoso Paulista / SC
906568;Valentim da Mata;M;059.487.613-39;1986-08-23;valentim.damata@trabalhopuc.br;+55 11 0024-0797;Viaduto de Sampaio, 165 Ápia 18707-311 Pires / MT
984982;José Miguel Carvalho;M;751.286.439-64;1994-11-12;josé miguel.carvalho@trabalhopuc.br;+55 (071) 2563-6607;Favela Martins, 85 São Francisco Das Chagas 70595152 Pereira / SP
891882;Natália da Luz;F;832.019.546-24;1956-08-10;natália.daluz@trabalhopuc.br;61 9359-2000;Sítio Luiz Gustavo da Cruz Ribeiro De Abreu 05232856 Campos / AC
36444;Brayan Oliveira;M;748.691.253-82;1970-03-16;brayan.oliveira@trabalhopuc.br;21 7890-6404;Morro de Vieira, 639 Aguas Claras 74704810 Freitas / RJ
110254;Pietro Borges;M;796.145.028-94;1963-05-01;pietro.borges@trabalhopuc.br;0800-843-8656;Núcleo Nogueira, 525 Virgínia 53431-311 Mendes de Macedo / AM
732402;Luiza Cardoso;F;516.073.984-00;1957-08-20;luiza.cardoso@trabalhopuc.br;(071) 0162 8603;Aeroporto de Nogueira, 33 Candelaria 92124-431 Cavalcante / SP
150466;Mariane Araújo;F;961.287.450-67;1975-05-31;mariane.araújo@trabalhopuc.br;41 0529-0861;Largo Viana, 86 Virgínia 34592817 Garcia de Sousa / GO
716148;Ana Cecília Melo;F;714.280.659-11;1967-08-17;ana cecília.melo@trabalhopuc.br;11 4867 9707;Quadra de Caldeira, 449 Jonas Veiga 07094-742 Garcia de da Conceição / SC
340696;Otto da Rosa;M;968.103.245-42;1993-03-28;otto.darosa@trabalhopuc.br;+55 (051) 1724 6734;Ladeira Silveira, 55 São João Batista 42426470 da Rocha / MT
86983;Milena Novaes;F;062.957.138-40;1952-05-03;milena.novaes@trabalhopuc.br;+55 84 6178 3721;Vale de Fonseca, 6 Olhos D'água 39808358 Câmara Grande / TO
736730;Nicole Aragão;F;509.362.874-38;1989-06-27;nicole.aragão@trabalhopuc.br;21 1032-8180;Conjunto de Rezende, 54 Acaiaca 16709-073 Moura / PI
714497;Ravy Pinto;M;693.258.174-46;1991-03-28;ravy.pinto@trabalhopuc.br;(084) 5966 0947;Chácara Heitor Casa Grande, 20 Vila Suzana Segunda Seção 73580-638 Sousa / TO
630187;Luara Siqueira;F;657.182.439-64;1981-09-05;luara.siqueira@trabalhopuc.br;+55 (081) 1294-6362;Ladeira Benício Rocha, 90 São Marcos 47931-222 Alves Verde / ES
689119;Ágatha Nunes;F;710.829.536-95;1982-08-10;ágatha.nunes@trabalhopuc.br;61 3105 6367;Viaduto Pires, 5 Vila Real 2ª Seção 22942902 Nascimento / MT
289890;Brayan Borges;M;630.459.718-57;1994-12-06;brayan.borges@trabalhopuc.br;+55 81 1152 5526;Loteamento Bryan Santos, 20 Dom Joaquim 60039109 Guerra dos Dourados / MG
882583;Catarina Pereira;F;630.759.241-99;1987-06-15;catarina.pereira@trabalhopuc.br;+55 11 8414 8880;Alameda Lima Ipiranga 01397-664 Sales da Prata / ES
630275;João Miguel Montenegro;M;872.610.359-12;1966-02-26;joão miguel.montenegro@trabalhopuc.br;61 7541 5472;Feira Ana Liz Rocha, 980 Vila União 10051096 da Mata / RR
846676;José Casa Grande;M;305.869.741-48;1989-11-16;josé.casagrande@trabalhopuc.br;(051) 9784-2884;Morro Viana, 19 Nova Floresta 09829258 Dias / MA
105483;Luna Garcia;F;862.059.734-56;1986-04-22;luna.garcia@trabalhopuc.br;+55 (011) 3584-5314;Chácara Josué Alves, 66 Das Industrias I 33447280 Melo / CE
768676;Mathias Lopes;M;734.501.982-97;1981-10-23;mathias.lopes@trabalhopuc.br;(011) 5308-7412;Feira Campos, 35 Vila Formosa 92167-379 Mendonça / AL
902766;Nicolas Albuquerque;M;853.941.260-89;1963-08-13;nicolas.albuquerque@trabalhopuc.br;+55 (051) 5752-2863;Parque Antonella Gonçalves Vitoria Da Conquista 63640216 Aparecida da Serra / PE
470986;Eduarda Porto;F;492.715.360-61;1953-08-30;eduarda.porto@trabalhopuc.br;+55 51 3482 7077;Campo da Costa, 8 Vila Nossa Senhora Do Rosário 04896987 Sousa do Norte / RO
99435;Kaique Camargo;M;036.548.279-00;1973-08-28;kaique.camargo@trabalhopuc.br;+55 (041) 7673 2212;Trevo Rezende, 48 Vila Piratininga Venda Nova 96585-877 da Costa de Minas / GO
620938;Enzo Teixeira;M;096.758.241-58;1993-09-11;enzo.teixeira@trabalhopuc.br;(084) 7131 4673;Estação Ana Júlia Castro, 12 Alto Dos Pinheiros 34999520 da Paz da Prata / MA
921167;Clarice da Costa;F;675.291.840-67;1994-06-27;clarice.dacosta@trabalhopuc.br;+55 (081) 2654 4604;Trecho de Cavalcanti, 5 Chácara Leonina 09608361 Porto de Cunha / TO
367178;Valentina Sales;F;834.179.506-00;1950-01-17;valentina.sales@trabalhopuc.br;84 0733-0719;Alameda Gomes, 808 Jardim Atlântico 42944-119 Pinto de Moura / SP
904632;Yan da Paz;M;958.476.132-37;1990-12-27;yan.dapaz@trabalhopuc.br;(011) 5292-9973;Estrada de Azevedo, 89 Conjunto Califórnia I 96792842 Ribeiro / SC
404971;None;None;None;None;None;None;None
172829;Amanda Moraes;F;179.536.820-95;1987-03-20;amanda.moraes@trabalhopuc.br;31 4803-1888;Conjunto de Machado, 30 Vila Jardim Leblon 65449-368 Cirino do Amparo / MA
237979;Lunna Freitas;F;247.069.513-99;1953-12-05;lunna.freitas@trabalhopuc.br;+55 (084) 5552-5112;Parque de Vasconcelos, 18 Dom Joaquim 49152-402 Montenegro de Rocha / PB
554461;Luigi Sá;M;309.742.816-03;1973-08-27;luigi.sá@trabalhopuc.br;84 2499 6858;Feira Isabela Cardoso, 88 Vila Inestan 13970240 Albuquerque das Pedras / RS
528058;Hadassa Alves;F;490.715.286-85;1982-10-30;hadassa.alves@trabalhopuc.br;+55 (051) 1997 3835;Núcleo Enrico Moreira Madri 41467-048 Souza / SC
907900;Ágatha Cunha;F;127.306.498-40;1967-06-01;ágatha.cunha@trabalhopuc.br;+55 31 4906-8417;Praça Camargo, 4 Teixeira Dias 74880-279 Viana / GO
668498;Ana Clara Abreu;F;145.697.320-70;1953-11-02;ana clara.abreu@trabalhopuc.br;51 8304 8891;Área Rodrigo Costela, 23 Jardim São José 92735381 Camargo Alegre / DF
810305;Matheus Almeida;M;967.035.841-84;1977-03-12;matheus.almeida@trabalhopuc.br;84 8122 1920;Residencial Melina da Cruz Conjunto São Francisco De Assis 45376109 Cavalcante / RN
756246;Davi Lucas Correia;M;697.531.840-93;1964-08-01;davi lucas.correia@trabalhopuc.br;51 4270 2523;Setor Guerra, 43 Jardim Guanabara 97196999 Alves / CE
231246;Davi Souza;M;475.392.810-14;1992-07-25;davi.souza@trabalhopuc.br;+55 (051) 3148-7146;Vila Porto, 89 Santa Cruz 38371-953 Martins da Praia / PE
466326;Maria Luiza Duarte;F;481.725.630-35;1965-10-10;maria luiza.duarte@trabalhopuc.br;+55 (071) 4221-2230;Trevo de Fogaça, 84 Satelite 79200728 Alves / MT
580054;João Novais;M;534.297.806-83;1961-04-25;joão.novais@trabalhopuc.br;+55 (081) 6866-7465;Setor Monteiro, 126 São João 86705169 Pires / MG
318365;Maria Vitória Silva;F;485.027.916-30;1979-01-23;maria vitória.silva@trabalhopuc.br;41 2619 2607;Estrada de da Rosa, 294 Urca 04279-579 Martins dos Dourados / TO
968759;Lunna Nunes;F;526.310.794-34;1951-04-05;lunna.nunes@trabalhopuc.br;+55 (051) 9139-9487;Vila Porto, 33 Serra Verde 31739482 Pimenta da Prata / RS
876761;Pedro Lucas Camargo;M;329.415.086-51;1984-01-04;pedro lucas.camargo@trabalhopuc.br;+55 (021) 9239 3280;Feira de Silva, 90 Conjunto Novo Dom Bosco 57203-814 Vargas / AP
990451;Natália Costela;F;750.194.362-16;1991-10-26;natália.costela@trabalhopuc.br;+55 21 9311-5557;Colônia de Nascimento, 33 Cenaculo 58433073 Melo do Oeste / MA
557199;Yasmin Moreira;F;901.726.354-70;1953-02-27;yasmin.moreira@trabalhopuc.br;11 8039-3858;Viela de Monteiro, 128 São Paulo 36883114 Peixoto / BA
419304;Alice Ferreira;F;706.541.328-44;1987-06-21;alice.ferreira@trabalhopuc.br;21 3968-5754;Passarela Leandro Cunha, 41 Glória 30057700 Fogaça / RR
368614;None;None;None;None;None;None;None
723226;Maria Cecília Ribeiro;F;425.897.016-67;1994-11-27;maria cecília.ribeiro@trabalhopuc.br;61 9903 7665;Colônia Caleb Campos Ouro Preto 05984-341 Moreira de Vasconcelos / BA
551553;Esther Câmara;F;905.761.324-70;1952-03-21;esther.câmara@trabalhopuc.br;71 9604 9011;Praça de Machado, 45 Vila Sumaré 19113-012 Almeida / PR
55157;João Miguel Azevedo;M;154.862.097-11;1967-12-28;joão miguel.azevedo@trabalhopuc.br;41 7868 9691;Vale de Rios, 22 Alto Das Antenas 51828704 da Cunha de da Conceição / MA
25727;Maysa Dias;F;405.128.976-11;1995-04-06;maysa.dias@trabalhopuc.br;(084) 8228 3126;Estação Nunes, 36 Vila Sumaré 64705-448 da Paz / MA
856455;Valentim Pereira;M;849.650.721-11;1968-05-08;valentim.pereira@trabalhopuc.br;71 0190 5028;Lagoa Ana Beatriz Souza Conjunto Bonsucesso 18759-296 Aragão do Sul / CE
290711;Fernando Pires;M;208.517.439-60;1976-01-03;fernando.pires@trabalhopuc.br;+55 61 6637 9481;Aeroporto de Porto, 78 Pantanal 60619-118 da Luz / PB
404607;Mirella Castro;F;159.740.623-61;1968-11-28;mirella.castro@trabalhopuc.br;+55 (021) 5350-9539;Lago de Correia, 42 Vila Nova 77383-813 Ramos / MT
711956;Hadassa da Cruz;F;972.064.381-13;1975-10-26;hadassa.dacruz@trabalhopuc.br;0500-855-9851;Chácara Freitas, 9 Vila São João Batista 43385-762 Borges do Sul / SP
900667;Ayla Lima;F;271.946.503-80;1978-02-14;ayla.lima@trabalhopuc.br;+55 11 7865 9115;Travessa Lara da Rocha, 694 Boa Viagem 54834-573 Porto / CE
407219;Zoe Moura;F;538.246.917-28;1966-03-22;zoe.moura@trabalhopuc.br;+55 (031) 3364 7704;Setor Arthur Miguel Carvalho, 69 Alípio De Melo 56941561 das Neves do Norte / CE
741750;Mathias Carvalho;M;786.234.951-28;1987-11-14;mathias.carvalho@trabalhopuc.br;0900 813 7908;Rodovia de Novaes, 3 Vila Copasa 27804063 Nunes Grande / DF
413815;Esther Pimenta;F;860.753.912-40;1971-11-07;esther.pimenta@trabalhopuc.br;(084) 4981-9424;Loteamento Gomes Braúnas 00653-903 das Neves / SC
212037;Gabrielly Machado;F;715.046.389-48;1976-01-16;gabrielly.machado@trabalhopuc.br;(061) 3494 9897;Núcleo Duarte Vila Primeiro De Maio 53866925 Moraes do Galho / TO
70934;Theodoro Cunha;M;015.243.786-07;1978-03-13;theodoro.cunha@trabalhopuc.br;(051) 9365-8059;Trevo de Cunha Fazendinha 24604425 Cavalcante / BA
98793;Maria Laura Barros;F;016.248.395-33;1983-12-06;maria laura.barros@trabalhopuc.br;0900 557 8034;Estação Teixeira, 80 João Alfredo 36966-287 Pacheco de Porto / CE
924430;Joaquim Lima;M;714.892.530-41;1951-07-15;joaquim.lima@trabalhopuc.br;0500 014 3924;Viela de Novais, 2 Maravilha 98719807 Vargas do Norte / AL
283219;Isadora Gomes;F;952.146.780-02;1964-07-23;isadora.gomes@trabalhopuc.br;21 1052 2700;Parque Ana Luiza Cardoso, 440 Jardim Felicidade 93899141 Costa da Praia / MT
742921;Ester Farias;F;437.981.560-93;1971-07-15;ester.farias@trabalhopuc.br;71 1896 9723;Estrada Santos, 48 Solimoes 98093-574 Teixeira / GO
620098;Matteo Jesus;M;590.874.261-94;1955-02-18;matteo.jesus@trabalhopuc.br;+55 (051) 3530 5507;Colônia Isabella Viana, 32 Aarão Reis 25088-824 Cunha / MA
656043;Gustavo Henrique Viana;M;286.540.197-94;1981-04-04;gustavo henrique.viana@trabalhopuc.br;(051) 3119-9569;Praça Letícia Azevedo, 81 Vila Boa Vista 13962943 Cunha Verde / DF
782716;Daniela da Costa;F;950.264.137-06;1970-11-10;daniela.dacosta@trabalhopuc.br;31 8104 4054;Rodovia Viana, 231 Buritis 40943-336 Sales de Costela / MA
911352;Arthur Gabriel Lopes;M;325.468.019-70;1991-02-05;arthur gabriel.lopes@trabalhopuc.br;0800-096-4483;Recanto Henrique Câmara, 23 São Damião 26919-754 Duarte do Galho / AL
233901;Olívia Brito;F;783.196.520-30;1958-06-09;olívia.brito@trabalhopuc.br;84 6809 3535;Conjunto de da Paz, 275 Conjunto Paulo Vi 41233102 Rodrigues Paulista / SE
747726;Henry Gabriel Sá;M;432.806.591-24;1991-07-03;henry gabriel.sá@trabalhopuc.br;(021) 6154 5781;Estrada Pietra Fogaça, 104 Taquaril 63818734 Cavalcanti / RN
891101;Marcela Azevedo;F;470.163.298-87;1987-04-11;marcela.azevedo@trabalhopuc.br;71 8624-0733;Fazenda Casa Grande, 565 Vila Suzana Primeira Seção 85195535 Siqueira / DF
853004;Leandro da Luz;M;347.201.956-52;1967-07-07;leandro.daluz@trabalhopuc.br;0900 405 1260;Trecho de Rezende São Damião 64178-089 Barbosa / RO
79506;Thiago Abreu;M;035.469.817-66;1986-02-01;thiago.abreu@trabalhopuc.br;+55 31 5086-0245;Fazenda de da Conceição Vila Ouro Minas 36917-119 Pastor da Mata / DF
729317;Manuella Cunha;F;370.468.195-48;1968-05-13;manuella.cunha@trabalhopuc.br;+55 61 8708 4397;Viaduto Ana Vitória Farias, 6 Biquinhas 19714423 da Rosa / CE
974047;Vitor Nascimento;M;923.061.857-86;1960-12-30;vitor.nascimento@trabalhopuc.br;(041) 7760 1069;Rua da Mata, 14 Nova Vista 30670-461 da Cruz / SP
364176;Rodrigo Cunha;M;301.574.926-99;1961-11-09;rodrigo.cunha@trabalhopuc.br;+55 11 1276 1755;Loteamento de Sousa, 96 Novo São Lucas 90775-772 Rios da Praia / MA
855919;Eloá da Conceição;F;328.157.640-08;1968-03-27;eloá.daconceição@trabalhopuc.br;+55 81 9104-2127;Sítio de Carvalho, 75 Ipiranga 05210372 Pacheco / MT
273211;Thomas Macedo;M;912.873.645-19;1962-11-09;thomas.macedo@trabalhopuc.br;+55 (011) 2361 9820;Chácara Carlos Eduardo Castro Vila Engenho Nogueira 54862-791 Casa Grande Paulista / RJ
719285;Calebe Farias;M;270.483.965-47;1952-06-29;calebe.farias@trabalhopuc.br;41 4541-1709;Esplanada Vitor Moraes Nova America 73729610 Cassiano / RO
465074;Maitê Novaes;F;031.427.596-70;1984-04-09;maitê.novaes@trabalhopuc.br;71 7805 5116;Praça Pedro Cunha, 364 Vila Jardim São José 35472395 Guerra / SP
512567;João Miguel Dias;M;728.956.341-73;1958-05-12;joão miguel.dias@trabalhopuc.br;(071) 5375 9806;Largo Lima, 36 Candelaria 01598571 Rodrigues da Prata / SE
577002;Marcelo Mendonça;M;263.087.954-29;1979-03-05;marcelo.mendonça@trabalhopuc.br;+55 (051) 9281-1980;Vale de Pires, 27 Caiçaras 39170-515 Nogueira do Amparo / PI
360511;Ágatha Moraes;F;615.703.248-08;1986-12-04;ágatha.moraes@trabalhopuc.br;+55 (084) 1537-2536;Estação de Pacheco, 80 Funcionários 37345551 Guerra do Amparo / PE
710054;Joaquim Casa Grande;M;183.572.946-00;1960-01-25;joaquim.casagrande@trabalhopuc.br;+55 61 0639-3851;Viela Manuella Souza, 73 Conjunto São Francisco De Assis 89909163 Jesus Grande / AL
408113;Benício Novais;M;398.265.417-37;1954-02-17;benício.novais@trabalhopuc.br;+55 21 4670 2964;Passarela Marques, 36 Xodo-Marize 47220-010 Lopes de Pacheco / PE
2776;João Felipe Pacheco;M;173.046.589-75;1994-05-13;joão felipe.pacheco@trabalhopuc.br;+55 61 3601 2138;Favela Marques Vila Cemig 02789590 Moraes da Mata / PE
759680;Luiz Otávio Freitas;M;619.253.804-24;1967-08-14;luiz otávio.freitas@trabalhopuc.br;+55 81 3747 9345;Favela Kaique Silva, 88 Jardim Dos Comerciarios 25901-934 Silva do Galho / AM
504400;Lucas Gabriel Cavalcante;M;379.126.508-30;1970-06-09;lucas gabriel.cavalcante@trabalhopuc.br;+55 81 4796 0578;Avenida de Ramos Vila Atila De Paiva 93144-471 da Rosa do Campo / RJ
948526;Enzo Gabriel Lima;M;423.157.908-32;1970-09-05;enzo gabriel.lima@trabalhopuc.br;84 3296 7555;Sítio de Fonseca, 82 Dona Clara 48482-199 Nunes / SC
641330;Luiz Otávio Cavalcanti;M;235.879.146-64;1973-02-03;luiz otávio.cavalcanti@trabalhopuc.br;+55 (081) 1525-1333;Rodovia de Ferreira, 8 Novo Das Industrias 05910914 Fonseca / PE
112347;Cecília Cunha;F;871.940.623-13;1959-07-15;cecília.cunha@trabalhopuc.br;(041) 8966-0371;Vila Luiz Otávio Pastor, 63 Minas Brasil 76650673 Guerra de Camargo / RS
133221;Maria Cecília Cavalcante;F;861.520.937-59;1958-05-10;maria cecília.cavalcante@trabalhopuc.br;84 9582 6132;Travessa de Azevedo, 517 Nova Cachoeirinha 49956352 Freitas / RJ
457340;Emanuella Alves;F;584.071.329-50;1974-09-16;emanuella.alves@trabalhopuc.br;0500 356 1921;Vale Milena Moura, 248 Mirtes 91615-249 Vieira / MS
585613;Stella Melo;F;409.581.723-23;1959-05-12;stella.melo@trabalhopuc.br;+55 (071) 4845-3867;Trevo de Ramos Jardim Alvorada 56230-585 Cassiano do Oeste / AP
981366;Clarice da Mata;F;384.697.502-83;1982-11-14;clarice.damata@trabalhopuc.br;(041) 5241 8874;Travessa Mathias Siqueira, 32 Baleia 05712237 Jesus / CE
941886;Arthur Gabriel Alves;M;748.512.036-08;1956-04-18;arthur gabriel.alves@trabalhopuc.br;+55 84 1793 0220;Lago de da Costa, 572 Santo André 37346260 Pereira / RS
827242;Aylla Brito;F;507.218.493-50;1951-07-27;aylla.brito@trabalhopuc.br;(041) 3897 7330;Morro da Mata, 75 Das Industrias I 08041135 Rezende do Amparo / AM
836967;Lucas Melo;M;230.576.184-80;1978-07-24;lucas.melo@trabalhopuc.br;(084) 1194 0813;Vereda de Marques, 64 Castanheira 32186711 Teixeira / AL
507790;Camila Pinto;F;087.324.169-03;1959-11-04;camila.pinto@trabalhopuc.br;+55 81 5681-5323;Residencial de Moreira, 992 Prado 45632138 Garcia / PR
975673;Allana Costa;F;237.564.098-56;1959-09-20;allana.costa@trabalhopuc.br;81 5039-4096;Residencial de Carvalho, 41 Petropolis 24550-163 da Luz de da Costa / AL
298520;Bento Garcia;M;274.085.631-80;1977-12-08;bento.garcia@trabalhopuc.br;+55 (011) 6807 9166;Residencial Pinto, 70 São José 83615-326 Rezende / PA
691765;Sophia Cavalcanti;F;439.205.681-33;1952-04-27;sophia.cavalcanti@trabalhopuc.br;0900-893-5002;Lago Cardoso Coração Eucarístico 50786125 Duarte de Minas / RS
121747;Gael Cavalcante;M;294.153.086-05;1966-01-03;gael.cavalcante@trabalhopuc.br;61 4901-4879;Estrada de Moraes, 28 Distrito Industrial Do Jatoba 66060859 Macedo de Pinto / AP
546519;Natália Costa;F;372.015.869-12;1970-03-12;natália.costa@trabalhopuc.br;+55 (061) 0452-9910;Favela Leão, 8 Boa Vista 51875210 Monteiro / MA
494287;Eduardo Cassiano;M;042.391.865-60;1951-02-01;eduardo.cassiano@trabalhopuc.br;+55 (011) 5119-7814;Pátio Pimenta, 140 Vila Santo Antônio Barroquinha 95344-348 da Mota de Nunes / MS
586599;Rhavi Andrade;M;375.264.081-26;1965-09-10;rhavi.andrade@trabalhopuc.br;(084) 8988-3342;Estação de Camargo, 29 Pedreira Padro Lopes 88443095 Gonçalves / MA
9365;Ísis Vasconcelos;F;398.615.247-46;1957-08-17;ísis.vasconcelos@trabalhopuc.br;+55 11 7877 9835;Vila Ana Sophia da Paz, 94 Taquaril 65040-128 Pires / AP
296542;Anthony Gabriel Duarte;M;201.385.697-03;1964-04-26;anthony gabriel.duarte@trabalhopuc.br;+55 81 0357 8036;Praia de Cunha, 62 Vila Jardim Montanhes 36395533 Ribeiro Verde / ES
907845;Cecilia Almeida;F;701.258.936-12;1990-05-27;cecilia.almeida@trabalhopuc.br;+55 (031) 2677 7976;Praia Brito Vista Alegre 14597064 Ferreira da Serra / SE
514084;Enzo Gabriel Viana;M;280.935.416-24;1956-04-03;enzo gabriel.viana@trabalhopuc.br;+55 (051) 8923-9525;Campo Caleb Ribeiro Vila Real 1ª Seção 12289945 Costa de Sampaio / RS
368150;Ester Teixeira;F;680.529.417-76;1985-03-20;ester.teixeira@trabalhopuc.br;+55 (011) 6445 9457;Conjunto Gonçalves, 1 Alto Dos Pinheiros 40163-227 da Luz / GO
812362;Ester da Mota;F;918.473.025-05;1960-03-31;ester.damota@trabalhopuc.br;+55 41 2108-3315;Jardim João Felipe Novaes, 36 Mirante 52351-994 Cavalcanti de Sampaio / AC
743147;None;None;None;None;None;None;None
825279;Gael Novaes;M;174.096.853-01;1956-10-04;gael.novaes@trabalhopuc.br;31 1130 9275;Viela Castro, 8 Mala E Cuia 14922-225 da Luz / AL
999059;Bárbara Costa;F;329.406.851-42;1968-04-27;bárbara.costa@trabalhopuc.br;0500 160 1649;Praia Castro, 24 Carlos Prates 23208340 Nascimento / GO
768918;Maria Julia da Mata;F;639.425.708-74;1980-01-18;maria julia.damata@trabalhopuc.br;+55 84 9941-3225;Rua de Dias, 4 Monte Azul 45563492 da Conceição da Mata / PI
319333;Pietra Moura;F;913.846.702-03;1961-03-08;pietra.moura@trabalhopuc.br;84 9719 4246;Quadra Ferreira, 7 Piratininga 35570-270 Sousa / AM
782383;José Santos;M;157.062.348-17;1971-07-18;josé.santos@trabalhopuc.br;+55 (081) 5294 9287;Núcleo de Souza Marçola 16999961 Monteiro / PE
365256;Alana Oliveira;F;095.172.638-21;1975-11-14;alana.oliveira@trabalhopuc.br;(031) 4498-5880;Viaduto de da Rocha, 53 Conjunto Jardim Filadélfia 71539-817 Freitas / AL
661535;Juliana Cirino;F;507.846.123-07;1960-11-08;juliana.cirino@trabalhopuc.br;(084) 4489-5068;Via de Cavalcante, 30 Paraíso 11292-757 Nogueira de Goiás / MT
